INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (1, 'Asha Kapoor', 'asha.kapoor1@example.com', 'Bengaluru', 'Karnataka', '2024-03-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (2, 'Priya Patel', 'priya.patel2@example.com', 'Chennai', 'Tamil Nadu', '2024-12-07');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (3, 'Sanjay Mehta', 'sanjay.mehta3@example.com', 'Mumbai', 'Maharashtra', '2024-07-22');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (4, 'Rahul Iyer', 'rahul.iyer4@example.com', 'New Delhi', 'Delhi', '2024-05-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (5, 'Divya Shankar', 'divya.shankar5@example.com', 'Hyderabad', 'Telangana', '2024-09-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (6, 'Amit Joshi', 'amit.joshi6@example.com', 'Pune', 'Maharashtra', '2024-02-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (7, 'Neha Gupta', 'neha.gupta7@example.com', 'Kolkata', 'West Bengal', '2024-06-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (8, 'Rohit Singh', 'rohit.singh8@example.com', 'Ahmedabad', 'Gujarat', '2024-04-13');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (9, 'Kavya Reddy', 'kavya.reddy9@example.com', 'Surat', 'Gujarat', '2024-09-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (10, 'Anita Bose', 'anita.bose10@example.com', 'Jaipur', 'Rajasthan', '2024-02-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (11, 'Vijay Sharma', 'vijay.sharma11@example.com', 'Bengaluru', 'Karnataka', '2024-02-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (12, 'Sneha Nair', 'sneha.nair12@example.com', 'Chennai', 'Tamil Nadu', '2024-08-25');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (13, 'Karan Patel', 'karan.patel13@example.com', 'Mumbai', 'Maharashtra', '2024-07-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (14, 'Pooja Kapoor', 'pooja.kapoor14@example.com', 'New Delhi', 'Delhi', '2024-11-18');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (15, 'Manish Kumar', 'manish.kumar15@example.com', 'Hyderabad', 'Telangana', '2024-07-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (16, 'Rakesh Iyer', 'rakesh.iyer16@example.com', 'Pune', 'Maharashtra', '2024-09-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (17, 'Meera Joshi', 'meera.joshi17@example.com', 'Kolkata', 'West Bengal', '2024-05-11');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (18, 'Isha Gupta', 'isha.gupta18@example.com', 'Ahmedabad', 'Gujarat', '2024-10-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (19, 'Lokesh Reddy', 'lokesh.reddy19@example.com', 'Surat', 'Gujarat', '2024-02-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (20, 'Geeta Sharma', 'geeta.sharma20@example.com', 'Jaipur', 'Rajasthan', '2024-03-17');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (21, 'Arun Mehta', 'arun.mehta21@example.com', 'Bengaluru', 'Karnataka', '2024-06-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (22, 'Ritu Kapoor', 'ritu.kapoor22@example.com', 'Chennai', 'Tamil Nadu', '2024-03-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (23, 'Nisha Singh', 'nisha.singh23@example.com', 'Mumbai', 'Maharashtra', '2024-10-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (24, 'Deepak Iyer', 'deepak.iyer24@example.com', 'New Delhi', 'Delhi', '2024-06-23');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (25, 'Smita Patel', 'smita.patel25@example.com', 'Hyderabad', 'Telangana', '2024-01-21');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (26, 'Anu Joshi', 'anu.joshi26@example.com', 'Pune', 'Maharashtra', '2024-01-24');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (27, 'Shruti Gupta', 'shruti.gupta27@example.com', 'Kolkata', 'West Bengal', '2024-02-03');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (28, 'Kapil Reddy', 'kapil.reddy28@example.com', 'Ahmedabad', 'Gujarat', '2024-03-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (29, 'Varun Sharma', 'varun.sharma29@example.com', 'Surat', 'Gujarat', '2024-06-16');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (30, 'Lekha Bose', 'lekha.bose30@example.com', 'Jaipur', 'Rajasthan', '2024-04-08');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (31, 'Harish Kumar', 'harish.kumar31@example.com', 'Bengaluru', 'Karnataka', '2024-08-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (32, 'Nandita Iyer', 'nandita.iyer32@example.com', 'Chennai', 'Tamil Nadu', '2024-05-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (33, 'Padma Patel', 'padma.patel33@example.com', 'Mumbai', 'Maharashtra', '2024-06-12');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (34, 'Sowmya Reddy', 'sowmya.reddy34@example.com', 'New Delhi', 'Delhi', '2024-08-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (35, 'Bhavana Joshi', 'bhavana.joshi35@example.com', 'Hyderabad', 'Telangana', '2024-01-31');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (36, 'Mohan Gupta', 'mohan.gupta36@example.com', 'Pune', 'Maharashtra', '2024-11-01');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (37, 'Ramesh Sharma', 'ramesh.sharma37@example.com', 'Kolkata', 'West Bengal', '2024-04-07');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (38, 'Tara Kapoor', 'tara.kapoor38@example.com', 'Ahmedabad', 'Gujarat', '2024-08-19');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (39, 'Suman Mehta', 'suman.mehta39@example.com', 'Surat', 'Gujarat', '2024-07-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (40, 'Vikas Iyer', 'vikas.iyer40@example.com', 'Jaipur', 'Rajasthan', '2024-03-02');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (41, 'Rina Reddy', 'rina.reddy41@example.com', 'Bengaluru', 'Karnataka', '2024-04-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (42, 'Ashok Bose', 'ashok.bose42@example.com', 'Chennai', 'Tamil Nadu', '2024-11-28');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (43, 'Jyoti Sharma', 'jyoti.sharma43@example.com', 'Mumbai', 'Maharashtra', '2024-03-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (44, 'Kiran Patel', 'kiran.patel44@example.com', 'New Delhi', 'Delhi', '2024-06-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (45, 'Divakar Joshi', 'divakar.joshi45@example.com', 'Hyderabad', 'Telangana', '2024-08-11');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (46, 'Rekha Gupta', 'rekha.gupta46@example.com', 'Pune', 'Maharashtra', '2024-07-03');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (47, 'Sudeep Reddy', 'sudeep.reddy47@example.com', 'Kolkata', 'West Bengal', '2024-08-28');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (48, 'Yash Sharma', 'yash.sharma48@example.com', 'Ahmedabad', 'Gujarat', '2024-10-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (49, 'Zoya Iyer', 'zoya.iyer49@example.com', 'Surat', 'Gujarat', '2024-03-13');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (50, 'Imran Khan', 'imran.khan50@example.com', 'Jaipur', 'Rajasthan', '2024-10-03');

-- Insert products
INSERT INTO products (product_id, product_name, category, price) VALUES (1, 'Smartphone Model A', 'Electronics', 14999.00);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (124, 116, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (125, 117, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (126, 118, 5, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (127, 119, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (128, 120, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (129, 1, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (130, 3, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (131, 6, 19, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (132, 9, 22, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (133, 11, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (134, 12, 37, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (135, 14, 29, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (136, 17, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (137, 20, 31, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (138, 22, 16, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (139, 24, 28, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (140, 26, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (141, 27, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (142, 29, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (143, 31, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (144, 33, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (145, 36, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (146, 38, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (147, 40, 23, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (148, 41, 7, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (149, 43, 18, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (150, 45, 14, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (151, 47, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (152, 49, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (153, 51, 34, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (154, 52, 35, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (155, 54, 29, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (156, 56, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (157, 57, 36, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (158, 58, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (159, 60, 19, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (160, 61, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (161, 62, 12, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (162, 64, 17, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (163, 65, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (164, 66, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (165, 67, 27, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (166, 69, 33, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (167, 70, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (168, 71, 3, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (169, 72, 29, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (170, 73, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (171, 74, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (172, 75, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (173, 76, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (174, 77, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (175, 78, 22, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (176, 79, 14, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (177, 80, 18, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (178, 81, 23, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (179, 82, 34, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (180, 83, 5, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (181, 84, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (182, 85, 30, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (183, 86, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (184, 87, 36, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (185, 88, 9, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (186, 89, 27, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (187, 90, 33, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (188, 91, 16, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (189, 92, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (190, 93, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (191, 94, 37, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (192, 95, 20, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (193, 96, 18, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (194, 97, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (195, 98, 8, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (196, 99, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (197, 100, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (198, 101, 31, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (199, 102, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (200, 103, 7, 1);

-- Insert payments
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (1, 1, 299.00, '2024-10-13', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (2, 2, 4298.00, '2024-03-02', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (3, 3, 1749.00, '2024-03-17', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (4, 4, 0.00, NULL, NULL);
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (5, 5, 2499.00, '2024-03-23', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (6, 6, 1428.00, '2024-02-26', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (7, 7, 16998.00, '2024-08-23', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (8, 8, 1499.00, '2024-04-20', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (9, 9, 3397.00, '2024-06-22', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (10, 10, 4998.00, '2024-04-21', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (11, 11, 899.00, '2024-03-11', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (12, 12, 15798.00, '2024-05-27', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (13, 13, 1199.00, '2024-07-24', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (14, 14, 1999.00, '2024-04-10', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (15, 15, 9998.00, '2024-07-16', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (16, 16, 3499.00, '2024-09-11', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (17, 17, 3499.00, '2024-03-01', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (18, 18, 399.00, '2024-06-13', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (19, 19, 399.00, '2024-02-22', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (20, 20, 180.00, '2024-01-23', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (21, 21, 598.00, '2024-06-10', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (22, 22, 5999.00, '2024-10-21', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (23, 23, 297.00, '2024-08-27', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (24, 24, 258.00, '2024-11-03', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (25, 25, 799.00, '2024-02-05', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (26, 26, 1349.00, '2024-10-08', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (27, 27, 249.00, '2024-08-30', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (28, 28, 2799.00, '2024-09-06', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (29, 29, 15999.00, '2024-02-22', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (30, 30, 299.00, '2024-03-06', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (31, 31, 349.00, '2024-06-24', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (32, 32, 799.00, '2024-02-01', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (33, 33, 399.00, '2024-08-21', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (34, 34, 2499.00, '2024-09-07', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (35, 35, 180.00, '2024-05-13', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (36, 36, 399.00, '2024-12-09', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (37, 37, 1599.00, '2024-01-25', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (38, 38, 1197.00, '2024-06-08', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (39, 39, 14999.00, '2024-09-06', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (40, 40, 499.00, '2024-05-21', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (41, 41, 2499.00, '2024-07-07', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (42, 42, 1199.00, '2024-08-30', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (43, 43, 1999.00, '2024-03-19', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (44, 44, 258.00, '2024-04-09', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (45, 45, 129.00, '2024-02-08', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (46, 46, 349.00, '2024-03-15', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (47, 47, 1499.00, '2024-10-16', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (48, 48, 0.00, NULL, NULL);
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (49, 49, 899.00, '2024-10-05', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (50, 50, 2799.00, '2024-03-02', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (51, 51, 4999.00, '2024-09-28', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (52, 52, 2199.00, '2024-02-15', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (53, 53, 1499.00, '2024-08-13', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (54, 54, 2499.00, '2024-10-07', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (55, 55, 3499.00, '2024-02-16', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (56, 56, 1499.00, '2024-06-10', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (57, 57, 2498.00, '2024-02-05', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (58, 58, 399.00, '2024-05-12', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (59, 59, 2999.00, '2024-02-02', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (60, 60, 799.00, '2024-11-20', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (61, 61, 1199.00, '2024-03-06', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (62, 62, 399.00, '2024-09-06', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (63, 63, 300.00, '2024-05-28', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (64, 64, 249.00, '2024-08-29', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (65, 65, 299.00, '2024-08-26', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (66, 66, 799.00, '2024-08-06', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (67, 67, 4999.00, '2024-06-24', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (68, 68, 349.00, '2024-01-25', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (69, 69, 3499.00, '2024-06-22', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (70, 70, 90.00, '2024-06-08', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (71, 71, 3199.00, '2024-05-21', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (72, 72, 399.00, '2024-07-07', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (73, 73, 1197.00, '2024-09-01', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (74, 74, 15999.00, '2024-09-08', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (75, 75, 198.00, '2024-04-09', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (76, 76, 1999.00, '2024-02-08', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (77, 77, 299.00, '2024-06-17', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (78, 78, 4999.00, '2024-04-20', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (79, 79, 2499.00, '2024-06-10', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (80, 80, 129.00, '2024-03-23', 'Cash on Delivery');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (81, 81, 129.00, '2024-01-23', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (82, 82, 0.00, NULL, NULL);
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (83, 83, 3499.00, '2024-06-13', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (84, 84, 2499.00, '2024-03-17', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (85, 85, 1499.00, '2024-10-08', 'UPI');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (86, 86, 249.00, '2024-05-13', 'Credit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (87, 87, 2799.00, '2024-02-18', 'Debit Card');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (88, 88, 399.00, '2024-03-01', 'Net Banking');
INSERT INTO payments (payment_id, order_id, payment_amount, payment_date, payment_method) VALUES (89, 89, 1499.00, '2024-10-05', 'UPI');
